User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Calories_per_Session,Distance_per_Session,Cluster
342,Male,39,Moderate,Suburban,134,80,667,4.977611940298507,0.5970149253731343,1
343,Female,37,Moderate,Suburban,111,65,287,2.5855855855855854,0.5855855855855856,0
344,Male,40,Moderate,Suburban,132,78,293,2.2196969696969697,0.5909090909090909,0
345,Male,31,Sedentary,Rural,75,54,162,2.16,0.72,0
346,Female,47,Sedentary,Urban,53,52,138,2.6037735849056602,0.9811320754716981,0
347,Male,40,Moderate,Rural,114,73,489,4.2894736842105265,0.6403508771929824,2
348,Male,36,Moderate,Suburban,104,84,517,4.971153846153846,0.8076923076923077,2
349,Female,56,Active,Suburban,165,127,481,2.915151515151515,0.7696969696969697,2
350,Male,58,Sedentary,Urban,54,29,232,4.296296296296297,0.5370370370370371,0
351,Male,53,Active,Rural,176,163,520,2.9545454545454546,0.9261363636363636,2
352,Male,23,Moderate,Suburban,124,116,584,4.709677419354839,0.9354838709677419,2
353,Female,40,Sedentary,Urban,98,68,373,3.806122448979592,0.6938775510204082,2
354,Male,27,Sedentary,Suburban,84,56,328,3.9047619047619047,0.6666666666666666,0
355,Male,52,Active,Suburban,152,146,441,2.901315789473684,0.9605263157894737,2
356,Male,38,Active,Urban,190,184,547,2.8789473684210525,0.968421052631579,2
357,Male,49,Active,Urban,155,109,581,3.7483870967741937,0.7032258064516129,2
358,Male,47,Active,Suburban,173,145,722,4.173410404624278,0.838150289017341,1
359,Female,50,Sedentary,Urban,59,39,289,4.898305084745763,0.6610169491525424,0
360,Male,23,Moderate,Suburban,121,62,497,4.107438016528926,0.512396694214876,2
361,Female,22,Moderate,Rural,139,87,573,4.122302158273381,0.6258992805755396,2
362,Male,32,Moderate,Suburban,112,91,290,2.5892857142857144,0.8125,0
363,Female,42,Active,Urban,171,104,728,4.257309941520468,0.6081871345029239,1
364,Female,30,Moderate,Rural,121,103,406,3.355371900826446,0.8512396694214877,2
365,Male,23,Active,Urban,187,110,675,3.609625668449198,0.5882352941176471,1
366,Female,54,Active,Suburban,154,149,644,4.181818181818182,0.9675324675324676,1
367,Male,19,Moderate,Urban,111,80,510,4.594594594594595,0.7207207207207207,2
368,Female,34,Moderate,Suburban,132,101,612,4.636363636363637,0.7651515151515151,1
369,Male,41,Moderate,Urban,121,77,258,2.1322314049586777,0.6363636363636364,0
370,Male,29,Sedentary,Urban,93,69,207,2.225806451612903,0.7419354838709677,0
371,Male,31,Active,Suburban,193,164,596,3.088082901554404,0.8497409326424871,1
372,Male,24,Sedentary,Rural,79,77,364,4.6075949367088604,0.9746835443037974,2
373,Female,43,Moderate,Suburban,145,106,614,4.23448275862069,0.7310344827586207,1
374,Male,49,Sedentary,Rural,55,51,120,2.1818181818181817,0.9272727272727272,0
375,Male,46,Sedentary,Rural,71,68,262,3.6901408450704225,0.9577464788732394,0
376,Male,56,Moderate,Rural,143,125,363,2.5384615384615383,0.8741258741258742,2
377,Female,26,Moderate,Rural,108,73,423,3.9166666666666665,0.6759259259259259,2
378,Male,31,Active,Suburban,166,99,621,3.7409638554216866,0.5963855421686747,1
379,Female,34,Active,Suburban,191,169,827,4.329842931937173,0.8848167539267016,1
380,Female,42,Sedentary,Rural,83,76,365,4.397590361445783,0.9156626506024096,2
381,Male,47,Moderate,Rural,118,110,349,2.957627118644068,0.9322033898305084,2
382,Female,46,Active,Rural,182,177,869,4.774725274725275,0.9725274725274725,1
383,Male,46,Active,Rural,151,146,650,4.304635761589404,0.9668874172185431,1
384,Female,35,Sedentary,Rural,91,51,358,3.934065934065934,0.5604395604395604,0
385,Male,48,Sedentary,Rural,78,69,185,2.371794871794872,0.8846153846153846,0
386,Male,36,Sedentary,Urban,84,66,278,3.3095238095238093,0.7857142857142857,0
387,Male,34,Moderate,Rural,103,99,440,4.271844660194175,0.9611650485436893,2
388,Female,23,Active,Urban,187,109,391,2.090909090909091,0.5828877005347594,2
389,Female,29,Active,Suburban,195,115,770,3.948717948717949,0.5897435897435898,1
390,Female,55,Active,Suburban,199,194,428,2.150753768844221,0.9748743718592965,2
391,Female,20,Sedentary,Rural,82,62,356,4.341463414634147,0.7560975609756098,0
392,Male,52,Moderate,Suburban,140,115,570,4.071428571428571,0.8214285714285714,2
393,Male,50,Sedentary,Suburban,93,62,347,3.7311827956989245,0.6666666666666666,0
394,Female,46,Sedentary,Rural,78,44,156,2.0,0.5641025641025641,0
395,Female,20,Moderate,Suburban,126,74,511,4.055555555555555,0.5873015873015873,2
396,Female,22,Moderate,Suburban,115,108,496,4.3130434782608695,0.9391304347826087,2
397,Female,31,Sedentary,Rural,69,59,293,4.246376811594203,0.855072463768116,0
398,Male,53,Moderate,Rural,141,135,385,2.730496453900709,0.9574468085106383,2
399,Male,45,Sedentary,Rural,75,63,246,3.28,0.84,0
400,Male,58,Active,Urban,156,131,613,3.9294871794871793,0.8397435897435898,1
401,Female,49,Moderate,Rural,135,87,559,4.140740740740741,0.6444444444444445,2
402,Female,35,Active,Suburban,172,119,478,2.7790697674418605,0.6918604651162791,2
403,Female,59,Moderate,Rural,125,101,557,4.456,0.808,2
404,Female,57,Sedentary,Urban,98,65,426,4.346938775510204,0.6632653061224489,2
405,Male,30,Sedentary,Suburban,74,73,337,4.554054054054054,0.9864864864864865,0
406,Male,19,Sedentary,Urban,64,33,266,4.15625,0.515625,0
407,Female,42,Sedentary,Suburban,81,69,178,2.197530864197531,0.8518518518518519,0
408,Male,37,Sedentary,Rural,73,39,265,3.6301369863013697,0.5342465753424658,0
409,Male,24,Sedentary,Urban,99,94,229,2.313131313131313,0.9494949494949495,0
410,Male,28,Moderate,Rural,118,61,239,2.0254237288135593,0.5169491525423728,0
411,Male,22,Moderate,Suburban,124,70,268,2.161290322580645,0.5645161290322581,0
412,Female,46,Active,Rural,172,99,394,2.2906976744186047,0.5755813953488372,2
413,Male,35,Moderate,Rural,115,67,499,4.339130434782609,0.5826086956521739,2
414,Male,25,Moderate,Suburban,106,57,397,3.7452830188679247,0.5377358490566038,2
415,Male,44,Active,Urban,189,186,458,2.4232804232804233,0.9841269841269841,2
416,Male,59,Active,Suburban,179,113,443,2.474860335195531,0.6312849162011173,2
417,Female,19,Sedentary,Suburban,93,50,289,3.10752688172043,0.5376344086021505,0
418,Male,52,Active,Rural,177,163,814,4.598870056497175,0.9209039548022598,1
419,Male,43,Active,Suburban,170,133,779,4.58235294117647,0.7823529411764706,1
420,Female,40,Moderate,Urban,120,96,277,2.308333333333333,0.8,0
421,Female,22,Sedentary,Suburban,58,33,245,4.224137931034483,0.5689655172413793,0
422,Female,33,Active,Suburban,152,118,633,4.1644736842105265,0.7763157894736842,1
423,Female,59,Sedentary,Rural,84,50,335,3.988095238095238,0.5952380952380952,0
424,Female,28,Sedentary,Urban,97,79,251,2.5876288659793816,0.8144329896907216,0
425,Female,36,Active,Rural,183,115,805,4.398907103825136,0.6284153005464481,1
426,Male,33,Active,Rural,181,111,717,3.9613259668508287,0.6132596685082873,1
427,Male,49,Active,Urban,170,164,819,4.817647058823529,0.9647058823529412,1
428,Female,29,Active,Urban,170,112,591,3.476470588235294,0.6588235294117647,1
429,Male,19,Sedentary,Suburban,68,47,159,2.338235294117647,0.6911764705882353,0
430,Male,39,Moderate,Urban,119,90,439,3.689075630252101,0.7563025210084033,2
431,Male,43,Sedentary,Rural,50,44,200,4.0,0.88,0
432,Male,50,Sedentary,Urban,64,39,222,3.46875,0.609375,0
433,Male,41,Sedentary,Urban,77,47,223,2.896103896103896,0.6103896103896104,0
434,Female,22,Active,Urban,164,128,546,3.3292682926829267,0.7804878048780488,2
435,Male,38,Active,Rural,159,99,336,2.1132075471698113,0.6226415094339622,0
436,Male,35,Moderate,Suburban,103,72,499,4.844660194174757,0.6990291262135923,2
437,Female,56,Moderate,Suburban,114,62,341,2.991228070175439,0.543859649122807,0
438,Male,22,Moderate,Rural,110,98,377,3.4272727272727272,0.8909090909090909,2
439,Male,25,Sedentary,Suburban,89,67,263,2.955056179775281,0.7528089887640449,0
440,Male,38,Moderate,Suburban,129,109,499,3.868217054263566,0.8449612403100775,2
441,Male,22,Sedentary,Rural,55,32,135,2.4545454545454546,0.5818181818181818,0
442,Male,30,Active,Rural,168,85,403,2.3988095238095237,0.5059523809523809,2
443,Male,36,Sedentary,Suburban,54,41,206,3.814814814814815,0.7592592592592593,0
444,Female,46,Active,Urban,178,152,592,3.3258426966292136,0.8539325842696629,1
445,Male,19,Active,Suburban,161,152,460,2.857142857142857,0.9440993788819876,2
446,Female,54,Moderate,Urban,107,78,345,3.2242990654205608,0.7289719626168224,0
447,Female,43,Active,Rural,183,182,838,4.579234972677596,0.994535519125683,1
448,Male,46,Moderate,Urban,143,105,464,3.2447552447552446,0.7342657342657343,2
449,Male,22,Moderate,Urban,138,97,360,2.608695652173913,0.7028985507246377,2
450,Male,49,Moderate,Urban,135,126,540,4.0,0.9333333333333333,2
451,Female,55,Sedentary,Rural,99,78,308,3.111111111111111,0.7878787878787878,0
452,Female,19,Moderate,Suburban,111,104,411,3.7027027027027026,0.9369369369369369,2
453,Female,22,Moderate,Suburban,104,78,472,4.538461538461538,0.75,2
454,Male,50,Active,Urban,189,128,518,2.740740740740741,0.6772486772486772,2
455,Female,52,Sedentary,Suburban,94,90,426,4.531914893617022,0.9574468085106383,2
456,Male,36,Moderate,Rural,145,139,342,2.3586206896551722,0.9586206896551724,2
457,Male,32,Moderate,Rural,144,72,298,2.0694444444444446,0.5,0
458,Female,52,Moderate,Rural,149,82,591,3.966442953020134,0.5503355704697986,1
459,Female,25,Active,Rural,172,98,732,4.255813953488372,0.5697674418604651,1
460,Male,18,Active,Suburban,174,96,480,2.7586206896551726,0.5517241379310345,2
461,Female,55,Active,Urban,171,126,442,2.584795321637427,0.7368421052631579,2
462,Female,39,Moderate,Urban,119,86,514,4.319327731092437,0.7226890756302521,2
463,Male,34,Moderate,Urban,110,83,288,2.618181818181818,0.7545454545454545,0
464,Female,33,Moderate,Rural,136,116,644,4.735294117647059,0.8529411764705882,1
465,Female,18,Moderate,Suburban,104,84,508,4.884615384615385,0.8076923076923077,2
466,Male,20,Moderate,Suburban,135,74,641,4.7481481481481485,0.5481481481481482,1
467,Male,23,Active,Suburban,155,91,452,2.9161290322580644,0.5870967741935483,2
468,Female,20,Moderate,Suburban,147,81,354,2.4081632653061225,0.5510204081632653,2
469,Female,47,Sedentary,Suburban,54,52,233,4.314814814814815,0.9629629629629629,0
470,Female,28,Moderate,Suburban,138,103,541,3.920289855072464,0.7463768115942029,2
471,Male,44,Active,Urban,176,167,372,2.1136363636363638,0.9488636363636364,2
472,Female,39,Moderate,Rural,111,63,341,3.0720720720720722,0.5675675675675675,0
473,Male,23,Sedentary,Urban,78,61,194,2.4871794871794872,0.782051282051282,0
474,Male,55,Moderate,Suburban,142,92,338,2.380281690140845,0.647887323943662,0
475,Male,58,Sedentary,Rural,80,49,206,2.575,0.6125,0
476,Male,48,Sedentary,Rural,91,71,229,2.5164835164835164,0.7802197802197802,0
477,Female,23,Active,Rural,188,181,456,2.425531914893617,0.9627659574468085,2
478,Female,37,Sedentary,Rural,94,65,368,3.9148936170212765,0.6914893617021277,2
479,Female,58,Moderate,Suburban,124,116,479,3.8629032258064515,0.9354838709677419,2
480,Female,28,Sedentary,Suburban,71,48,267,3.76056338028169,0.676056338028169,0
481,Female,19,Moderate,Rural,127,74,344,2.7086614173228347,0.5826771653543307,0
482,Male,48,Moderate,Suburban,123,82,412,3.3495934959349594,0.6666666666666666,2
483,Male,55,Moderate,Rural,140,92,351,2.507142857142857,0.6571428571428571,2
484,Female,43,Moderate,Suburban,127,112,602,4.74015748031496,0.8818897637795275,1
485,Female,44,Active,Rural,164,120,399,2.432926829268293,0.7317073170731707,2
486,Female,48,Moderate,Suburban,127,95,264,2.078740157480315,0.7480314960629921,0
487,Female,41,Active,Urban,191,119,543,2.842931937172775,0.6230366492146597,2
488,Male,30,Sedentary,Urban,71,36,320,4.507042253521127,0.5070422535211268,0
489,Female,42,Moderate,Suburban,115,67,435,3.782608695652174,0.5826086956521739,2
490,Male,54,Sedentary,Suburban,81,61,230,2.8395061728395063,0.7530864197530864,0
491,Male,58,Active,Urban,185,178,687,3.7135135135135133,0.9621621621621622,1
492,Female,42,Moderate,Suburban,118,87,551,4.669491525423729,0.7372881355932204,2
493,Male,46,Moderate,Rural,108,71,316,2.925925925925926,0.6574074074074074,0
494,Female,48,Active,Suburban,166,137,349,2.102409638554217,0.8253012048192772,2
495,Male,56,Sedentary,Suburban,76,58,280,3.6842105263157894,0.7631578947368421,0
496,Male,19,Active,Urban,181,103,676,3.734806629834254,0.569060773480663,1
497,Male,29,Sedentary,Urban,95,60,350,3.6842105263157894,0.631578947368421,0
498,Male,22,Sedentary,Suburban,85,80,289,3.4,0.9411764705882353,0
499,Male,44,Sedentary,Rural,61,42,274,4.491803278688525,0.6885245901639344,0
500,Female,51,Moderate,Suburban,114,76,261,2.289473684210526,0.6666666666666666,0
501,Male,31,Active,Rural,163,110,689,4.226993865030675,0.6748466257668712,1
502,Female,24,Moderate,Rural,112,69,316,2.8214285714285716,0.6160714285714286,0
503,Female,54,Active,Suburban,175,153,438,2.5028571428571427,0.8742857142857143,2
504,Male,53,Sedentary,Rural,76,53,317,4.171052631578948,0.6973684210526315,0
505,Female,27,Moderate,Urban,110,83,266,2.418181818181818,0.7545454545454545,0
506,Male,46,Moderate,Rural,123,89,407,3.3089430894308944,0.7235772357723578,2
507,Female,33,Moderate,Rural,110,74,367,3.3363636363636364,0.6727272727272727,2
508,Female,55,Sedentary,Rural,58,52,266,4.586206896551724,0.896551724137931,0
509,Male,38,Active,Urban,185,182,906,4.897297297297297,0.9837837837837838,1
510,Female,55,Sedentary,Urban,74,69,306,4.135135135135135,0.9324324324324325,0
511,Female,58,Moderate,Suburban,109,92,296,2.7155963302752295,0.8440366972477065,0
512,Female,50,Moderate,Rural,100,65,258,2.58,0.65,0
513,Male,46,Sedentary,Urban,51,27,244,4.784313725490196,0.5294117647058824,0
514,Female,34,Moderate,Rural,131,114,628,4.793893129770993,0.8702290076335878,1
515,Female,30,Moderate,Rural,126,98,354,2.8095238095238093,0.7777777777777778,2
516,Male,23,Active,Suburban,173,93,352,2.0346820809248554,0.5375722543352601,2
517,Female,19,Active,Rural,153,85,621,4.0588235294117645,0.5555555555555556,1
518,Male,25,Active,Urban,174,128,443,2.545977011494253,0.735632183908046,2
519,Female,49,Active,Suburban,181,121,691,3.81767955801105,0.6685082872928176,1
520,Female,53,Active,Suburban,158,103,532,3.367088607594937,0.6518987341772152,2
521,Female,26,Active,Rural,190,110,779,4.1,0.5789473684210527,1
522,Male,40,Moderate,Rural,129,101,518,4.015503875968992,0.7829457364341085,2
523,Female,24,Moderate,Urban,106,65,475,4.481132075471698,0.6132075471698113,2
524,Male,48,Active,Rural,182,152,479,2.631868131868132,0.8351648351648352,2
525,Male,38,Sedentary,Urban,69,65,266,3.8550724637681157,0.9420289855072463,0
526,Female,18,Active,Rural,176,107,798,4.534090909090909,0.6079545454545454,1
527,Female,19,Moderate,Urban,113,70,487,4.3097345132743365,0.6194690265486725,2
528,Male,57,Sedentary,Rural,51,31,222,4.352941176470588,0.6078431372549019,0
529,Female,28,Sedentary,Suburban,81,44,375,4.62962962962963,0.5432098765432098,2
530,Female,54,Sedentary,Urban,77,69,246,3.1948051948051948,0.8961038961038961,0
531,Female,35,Moderate,Suburban,139,71,595,4.280575539568345,0.5107913669064749,1
532,Female,41,Sedentary,Suburban,80,52,229,2.8625,0.65,0
533,Male,36,Moderate,Suburban,120,114,253,2.1083333333333334,0.95,0
534,Female,22,Moderate,Suburban,124,68,354,2.8548387096774195,0.5483870967741935,0
535,Male,46,Active,Urban,171,116,629,3.6783625730994154,0.6783625730994152,1
536,Male,56,Moderate,Rural,141,121,362,2.5673758865248226,0.8581560283687943,2
537,Male,19,Sedentary,Suburban,89,81,367,4.123595505617978,0.9101123595505618,2
538,Male,34,Moderate,Rural,120,85,538,4.483333333333333,0.7083333333333334,2
539,Male,28,Moderate,Urban,102,88,459,4.5,0.8627450980392157,2
540,Male,54,Active,Rural,188,163,588,3.127659574468085,0.8670212765957447,1
541,Male,30,Active,Urban,194,142,912,4.701030927835052,0.7319587628865979,1
542,Female,46,Moderate,Rural,108,58,258,2.388888888888889,0.5370370370370371,0
543,Female,49,Moderate,Urban,106,90,255,2.4056603773584904,0.8490566037735849,0
544,Male,57,Moderate,Urban,143,138,407,2.8461538461538463,0.965034965034965,2
545,Female,25,Active,Rural,162,124,786,4.851851851851852,0.7654320987654321,1
546,Female,27,Active,Suburban,189,170,868,4.592592592592593,0.8994708994708994,1
547,Female,42,Sedentary,Suburban,92,71,376,4.086956521739131,0.7717391304347826,2
548,Female,28,Sedentary,Rural,62,55,164,2.6451612903225805,0.8870967741935484,0
549,Male,45,Sedentary,Suburban,72,59,186,2.5833333333333335,0.8194444444444444,0
550,Female,50,Sedentary,Suburban,90,83,289,3.2111111111111112,0.9222222222222223,0
551,Male,56,Active,Urban,159,138,702,4.415094339622642,0.8679245283018868,1
552,Female,43,Active,Rural,161,125,576,3.577639751552795,0.7763975155279503,2
553,Female,25,Moderate,Suburban,128,74,488,3.8125,0.578125,2
554,Male,55,Sedentary,Suburban,66,52,189,2.8636363636363638,0.7878787878787878,0
555,Male,43,Moderate,Suburban,137,73,485,3.54014598540146,0.5328467153284672,2
556,Male,49,Moderate,Rural,109,63,499,4.577981651376147,0.5779816513761468,2
557,Female,45,Active,Suburban,166,135,537,3.2349397590361444,0.8132530120481928,2
558,Female,24,Moderate,Suburban,104,54,314,3.019230769230769,0.5192307692307693,0
559,Female,52,Moderate,Suburban,119,109,411,3.453781512605042,0.9159663865546218,2
560,Male,19,Active,Urban,164,148,714,4.353658536585366,0.9024390243902439,1
561,Male,39,Active,Rural,172,94,593,3.447674418604651,0.5465116279069767,1
562,Male,39,Active,Suburban,193,108,832,4.310880829015544,0.5595854922279793,1
563,Male,20,Active,Urban,171,122,623,3.6432748538011697,0.7134502923976608,1
564,Male,25,Sedentary,Rural,72,66,208,2.888888888888889,0.9166666666666666,0
565,Female,21,Sedentary,Urban,59,43,178,3.016949152542373,0.7288135593220338,0
566,Male,32,Sedentary,Urban,95,50,449,4.726315789473684,0.5263157894736842,2
567,Male,56,Moderate,Rural,128,72,334,2.609375,0.5625,0
568,Female,29,Sedentary,Suburban,93,86,188,2.021505376344086,0.9247311827956989,0
569,Male,46,Active,Suburban,164,134,466,2.841463414634146,0.8170731707317073,2
570,Male,26,Sedentary,Urban,55,41,116,2.109090909090909,0.7454545454545455,0
571,Male,59,Active,Rural,195,164,902,4.625641025641026,0.841025641025641,1
572,Male,57,Sedentary,Rural,72,48,186,2.5833333333333335,0.6666666666666666,0
573,Female,37,Sedentary,Suburban,77,66,171,2.220779220779221,0.8571428571428571,0
574,Male,51,Active,Urban,172,158,533,3.0988372093023258,0.9186046511627907,2
575,Female,43,Active,Suburban,192,101,527,2.7447916666666665,0.5260416666666666,2
576,Male,38,Moderate,Rural,136,68,549,4.036764705882353,0.5,2
577,Female,40,Moderate,Rural,145,133,440,3.0344827586206895,0.9172413793103448,2
578,Female,35,Moderate,Suburban,120,110,334,2.783333333333333,0.9166666666666666,0
579,Male,41,Sedentary,Suburban,87,70,215,2.471264367816092,0.8045977011494253,0
580,Female,59,Sedentary,Rural,62,37,174,2.806451612903226,0.5967741935483871,0
581,Female,46,Active,Urban,182,167,651,3.576923076923077,0.9175824175824175,1
582,Female,55,Active,Rural,156,153,735,4.711538461538462,0.9807692307692307,1
583,Male,55,Moderate,Urban,114,105,312,2.736842105263158,0.9210526315789473,0
584,Female,30,Active,Suburban,161,156,553,3.4347826086956523,0.968944099378882,2
